分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:06:17.653,00:06:16.000,1.14,20,21,0:05:30  ,0:05:28  ,0:04:44  ,157.5625,165.0,114.89000244140625,131.0,144.0,27,76
Summary,00:06:17.653,00:06:16.000,1.14,20,21,0:05:30  ,0:05:28  ,0:04:44  ,157.5625,165.0,114.89000244140625,131.0,144.0,27,76
