分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:05:38.789,00:05:38.000,1.24,16,9,0:04:33  ,0:04:32  ,0:03:52  ,162.9375,171.0,135.89000244140627,142.0,156.0,27,75
Summary,00:05:38.789,00:05:38.000,1.24,16,9,0:04:33  ,0:04:32  ,0:03:52  ,162.9375,171.0,135.89000244140627,142.0,156.0,27,75
