分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:00:43.011,00:00:43.000,0.21,11,0,0:03:27  ,0:03:27  ,0:03:12  ,180.859375,209.0,160.5199951171875,129.0,153.0,25,9
2,00:01:29.022,00:01:29.000,0.24,12,17,0:06:15  ,0:06:15  ,0:03:23  ,159.515625,181.0,107.8800048828125,144.0,158.0,25,20
3,00:00:45.064,00:00:45.064,0.2,16,0,0:03:40  ,0:03:40  ,0:03:25  ,171.828125,179.0,151.94000244140625,142.0,158.0,25,11
4,00:00:54.508,00:00:54.000,0.08,2,23,0:10:43  ,0:10:37  ,0:03:30  ,84.703125,178.0,96.25,149.0,159.0,25,12
Summary,00:03:51.605,00:03:51.064,0.73,42,40,0:05:15  ,0:05:15  ,0:03:12  ,148.234375,209.0,125.8300048828125,142.0,159.0,25,52
