分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:10:28.956,00:09:38.000,1.63,--,--,0:06:25  ,0:05:53  ,0:04:51  ,156.640625,171.0,102.85000000000001,125.0,144.0,--,118
Summary,00:10:28.956,00:09:38.000,1.63,--,--,0:06:25  ,0:05:53  ,0:04:51  ,156.640625,171.0,102.85000000000001,125.0,144.0,--,118
