分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:15:00.171,00:15:00.000,3.74,--,--,0:04:00  ,0:04:00  ,0:03:37  ,177.65625,183.0,140.29000244140624,153.0,165.0,--,215
2,00:03:00.288,00:00:20.000,0.03,--,--,1:28:39  ,0:09:50  ,0:03:41  ,17.03125,233.0,101.07000122070313,120.0,163.0,--,20
3,00:07:30.659,00:07:29.000,1.97,--,--,0:03:48  ,0:03:48  ,0:03:33  ,179.9375,184.0,145.35,157.0,165.0,--,108
Summary,00:25:31.118,00:22:49.000,5.74,--,--,0:04:26  ,0:03:58  ,0:03:33  ,159.34375,233.0,140.8800048828125,151.0,165.0,--,344
