分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:00:32.640,00:00:31.000,0.21,0,0,0:02:37  ,0:02:27  ,0:02:32  ,188.78125,198.0,182.9,133.0,156.0,25,7
Summary,00:00:32.640,00:00:31.000,0.21,0,0,0:02:35  ,0:02:27  ,0:02:32  ,188.78125,198.0,182.9,133.0,156.0,25,7
