分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:21:22.080,00:11:10.603,--,--,--,--,--,--,--,--,--,93.0,121.0,--,116
Summary,00:21:22.080,00:11:10.603,--,--,--,--,--,--,--,--,--,93.0,121.0,--,116
