分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:02:08.274,00:02:08.274,0.4,14,0,0:05:20  ,0:05:20  ,0:04:57  ,159.890625,163.0,114.5800048828125,130.0,139.0,25,25
2,00:01:55.673,00:01:55.673,0.4,11,0,0:04:49  ,0:04:49  ,0:04:34  ,159.59375,162.0,128.7300048828125,136.0,144.0,25,25
3,00:01:56.780,00:01:56.000,0.4,1,3,0:04:51  ,0:04:50  ,0:04:18  ,160.75,175.0,125.0199951171875,131.0,146.0,25,22
4,00:02:11.586,00:02:11.000,0.4,6,2,0:05:31  ,0:05:30  ,0:04:05  ,158.296875,179.0,123.66999511718751,136.0,144.0,25,28
Summary,00:08:12.313,00:08:10.947,1.6,33,5,0:05:08  ,0:05:07  ,0:04:05  ,159.59375,179.0,122.80999755859375,133.0,146.0,25,99
