分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:00:06.773,00:00:06.773,0.06,0,0,0:01:46  ,0:01:52  ,0:02:05  ,134.0,143.0,204.23000488281252,101.0,104.0,24,1
Summary,00:00:06.773,00:00:06.773,0.06,0,0,0:01:52  ,0:01:52  ,0:02:05  ,134.0,143.0,204.23000488281252,101.0,104.0,24,1
