分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:00:13.643,00:00:13.000,0.07,5,0,0:03:25  ,0:03:15  ,0:02:35  ,158.46875,211.0,123.3300048828125,93.0,105.0,24,1
Summary,00:00:13.643,00:00:13.000,0.07,5,0,0:03:25  ,0:03:15  ,0:02:35  ,158.46875,211.0,123.3300048828125,93.0,105.0,24,1
