分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:06:13.144,00:06:08.000,1.12,101,19,0:05:34  ,0:05:29  ,0:04:45  ,154.203125,163.0,115.3800048828125,114.0,131.0,27,66
Summary,00:06:13.144,00:06:08.000,1.12,101,19,0:05:34  ,0:05:29  ,0:04:45  ,154.203125,163.0,115.3800048828125,114.0,131.0,27,66
