分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:00:14.105,00:00:14.000,0.1,1,0,0:02:22  ,0:02:19  ,0:02:02  ,35.734375,212.0,63.77000122070313,99.0,111.0,28,2
Summary,00:00:14.105,00:00:14.000,0.1,1,0,0:02:21  ,0:02:19  ,0:02:02  ,35.734375,212.0,63.77000122070313,99.0,111.0,28,2
