分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:08:51.756,00:08:51.756,2.02,21,11,0:04:23  ,0:04:23  ,0:03:26  ,164.078125,169.0,138.56999511718752,140.0,159.0,29,121
Summary,00:08:51.756,00:08:51.756,2.02,21,11,0:04:23  ,0:04:23  ,0:03:26  ,164.078125,169.0,138.56999511718752,140.0,159.0,29,121
