分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:01:18.368,00:01:18.000,0.4,0,0,0:03:15  ,0:03:14  ,0:03:00  ,179.921875,183.0,170.6199951171875,145.0,158.0,22,17
2,00:01:21.160,00:01:20.000,0.4,0,0,0:03:24  ,0:03:20  ,0:03:15  ,179.15625,181.0,167.48000488281252,160.0,163.0,22,21
3,00:01:20.822,00:01:20.822,0.4,0,0,0:03:22  ,0:03:22  ,0:03:09  ,180.71875,183.0,164.64000244140627,163.0,165.0,21,21
4,00:01:19.833,00:01:19.833,0.4,0,0,0:03:19  ,0:03:19  ,0:03:17  ,181.21875,183.0,165.5,164.0,167.0,21,21
5,00:01:20.027,00:01:20.000,0.4,0,0,0:03:20  ,0:03:20  ,0:03:19  ,182.640625,184.0,164.55999755859375,167.0,169.0,21,21
6,00:01:20.617,00:01:20.617,0.4,0,0,0:03:21  ,0:03:21  ,0:03:17  ,181.859375,184.0,165.75,168.0,170.0,21,21
7,00:01:20.255,00:01:20.000,0.4,0,0,0:03:20  ,0:03:20  ,0:03:12  ,182.53125,183.0,166.20999755859376,168.0,170.0,20,21
8,00:00:39.294,00:00:38.000,0.21,0,0,0:03:10  ,0:03:00  ,0:03:13  ,184.75,186.0,167.6699951171875,169.0,170.0,20,10
Summary,00:10:00.376,00:09:57.272,3.01,0,0,0:03:19  ,0:03:18  ,0:03:00  ,181.390625,186.0,166.45999755859376,163.0,170.0,21.07,153
