分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:13:27.478,00:13:26.000,2.73,54,78,0:04:55  ,0:04:55  ,0:04:00  ,160.40625,172.0,125.15,130.0,145.0,28,164
Summary,00:13:27.478,00:13:26.000,2.73,54,78,0:04:55  ,0:04:55  ,0:04:00  ,160.40625,172.0,125.15,130.0,145.0,28,164
