分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:00:25.094,00:00:25.000,0.15,0,1,0:02:49  ,0:02:46  ,0:02:43  ,182.046875,193.0,169.59000244140626,125.0,144.0,24,5
2,00:01:15.218,00:01:15.000,0.2,0,0,0:06:12  ,0:06:15  ,0:02:43  ,156.59375,192.0,108.5199951171875,134.0,145.0,24,15
3,00:00:20.831,00:00:20.831,0.15,0,0,0:02:14  ,0:02:18  ,0:02:10  ,201.09375,218.0,166.45999755859376,138.0,148.0,23,4
4,00:01:46.797,00:01:46.797,0.21,0,0,0:08:18  ,0:08:28  ,0:02:13  ,127.015625,214.0,95.37000122070313,126.0,151.0,23,19
5,00:00:22.855,00:00:22.855,0.16,0,0,0:02:22  ,0:02:22  ,0:02:27  ,193.578125,199.0,176.40999755859377,134.0,151.0,23,5
Summary,00:04:10.795,00:04:10.483,0.87,0,1,0:04:48  ,0:04:47  ,0:02:10  ,153.796875,218.0,120.29000244140626,130.0,151.0,23.4,48
