分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:00:06.824,00:00:05.000,0.05,0,0,0:02:08  ,0:01:40  ,0:02:04  ,171.28125,250.0,145.7800048828125,105.0,110.0,25,1
Summary,00:00:06.824,00:00:05.000,0.05,0,0,0:02:16  ,0:01:40  ,0:02:04  ,171.28125,250.0,145.7800048828125,105.0,110.0,25,1
