分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:01:00.000,00:01:00.000,0.28,0,0,0:03:35  ,0:03:34  ,0:03:30  ,171.015625,174.0,160.65999755859377,136.0,155.0,30,14
2,00:00:30.000,00:00:30.000,0.1,0,0,0:05:12  ,0:05:00  ,0:03:32  ,159.734375,173.0,148.9300048828125,154.0,156.0,30,7
3,00:01:00.000,00:01:00.000,0.3,0,0,0:03:21  ,0:03:20  ,0:03:15  ,172.734375,178.0,159.3800048828125,157.0,162.0,30,16
4,00:00:02.379,00:00:02.000,0.02,0,0,0:03:21  ,0:01:40  ,0:03:15  ,174.671875,177.0,176.33000488281252,161.0,161.0,30,1
Summary,00:02:32.379,00:02:32.000,0.7,0,0,0:03:37  ,0:03:37  ,0:03:15  ,169.546875,178.0,158.15999755859377,148.0,162.0,30,38
