分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:11:08.624,00:11:07.000,2.21,15,31,0:05:02  ,0:05:01  ,0:03:55  ,161.234375,172.0,122.6300048828125,139.0,156.0,26,139
Summary,00:11:08.624,00:11:07.000,2.21,15,31,0:05:02  ,0:05:01  ,0:03:55  ,161.234375,172.0,122.6300048828125,139.0,156.0,26,139
