分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:00:14.044,00:00:14.000,0.09,2,0,0:02:33  ,0:02:32  ,0:02:31  ,189.0625,201.0,170.00999755859377,116.0,137.0,25,2
Summary,00:00:14.044,00:00:14.000,0.09,2,0,0:02:33  ,0:02:32  ,0:02:31  ,189.0625,201.0,170.00999755859377,116.0,137.0,25,2
