分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:00:24.968,00:00:24.000,0.14,0,0,0:02:52  ,0:02:51  ,0:02:38  ,186.3125,193.0,177.4199951171875,134.0,146.0,22,5
2,00:01:41.836,00:01:41.000,0.19,0,0,0:08:47  ,0:08:51  ,0:02:39  ,131.15625,185.0,98.07000122070313,123.0,149.0,22,18
3,00:00:27.107,00:00:27.107,0.16,0,0,0:02:52  ,0:02:49  ,0:02:50  ,181.671875,188.0,166.71999511718752,132.0,148.0,22,6
4,00:02:00.482,00:02:00.000,0.19,0,0,0:10:38  ,0:10:31  ,0:03:08  ,117.234375,184.0,83.57000122070313,116.0,149.0,22,16
5,00:00:21.242,00:00:21.000,0.16,0,0,0:02:12  ,0:02:11  ,0:02:01  ,201.90625,214.0,184.65,121.0,155.0,22,4
Summary,00:04:55.635,00:04:53.107,0.84,0,0,0:05:51  ,0:05:48  ,0:02:01  ,140.203125,214.0,111.8199951171875,122.0,155.0,22,50
