分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:06:06.321,00:06:04.000,1.2,26,39,0:05:05  ,0:05:03  ,0:04:34  ,161.59375,169.0,120.8699951171875,142.0,151.0,31,79
Summary,00:06:06.321,00:06:04.000,1.2,26,39,0:05:05  ,0:05:03  ,0:04:34  ,161.59375,169.0,120.8699951171875,142.0,151.0,31,79
