分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:00:13.171,00:00:13.000,0.1,0,0,0:02:05  ,0:02:10  ,0:02:06  ,203.421875,223.0,193.5300048828125,131.0,154.0,29,2
Summary,00:00:13.171,00:00:13.000,0.1,0,0,0:02:11  ,0:02:10  ,0:02:06  ,203.421875,223.0,193.5300048828125,131.0,154.0,29,2
