分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:06:55.291,00:06:55.000,1.04,1,0,0:06:39  ,0:06:38  ,0:03:36  ,152.109375,161.0,98.37999877929688,123.0,133.0,25,68
Summary,00:06:55.291,00:06:55.000,1.04,1,0,0:06:39  ,0:06:38  ,0:03:36  ,152.109375,161.0,98.37999877929688,123.0,133.0,25,68
