分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:08:14.312,00:08:08.000,1.58,--,--,0:05:13  ,0:05:09  ,0:04:55  ,159.234375,240.0,121.70999755859376,123.0,134.0,--,91
Summary,00:08:14.312,00:08:08.000,1.58,--,--,0:05:13  ,0:05:09  ,0:04:55  ,159.234375,240.0,121.70999755859376,123.0,134.0,--,91
