分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:12:21.312,00:12:15.000,2.13,155,88,0:05:48  ,0:05:45  ,0:04:34  ,107.75,164.0,110.1300048828125,128.0,144.0,24,134
Summary,00:12:21.312,00:12:15.000,2.13,155,88,0:05:48  ,0:05:45  ,0:04:34  ,107.75,164.0,110.1300048828125,128.0,144.0,24,134
