分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:09:27.555,00:09:27.000,1.39,102,40,0:06:48  ,0:06:48  ,0:05:44  ,157.890625,163.0,92.55999755859375,121.0,130.0,28,98
Summary,00:09:27.555,00:09:27.000,1.39,102,40,0:06:48  ,0:06:48  ,0:05:44  ,157.890625,163.0,92.55999755859375,121.0,130.0,28,98
