分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:00:11.678,00:00:11.000,0.09,3,0,0:02:06  ,0:02:02  ,0:01:57  ,203.078125,228.0,177.70999755859376,123.0,133.0,31,2
Summary,00:00:11.678,00:00:11.000,0.09,3,0,0:02:09  ,0:02:02  ,0:01:57  ,203.078125,228.0,177.70999755859376,123.0,133.0,31,2
