分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:10:00.341,00:00:00.000,--,--,--,--,--,--,--,--,--,120.0,137.0,--,105
2,00:29:59.928,00:00:00.000,--,--,--,--,--,--,--,--,--,128.0,136.0,--,314
Summary,00:40:00.269,00:00:00.000,--,--,--,--,--,--,--,--,--,126.0,137.0,--,419
