分割,時間,移動時間,距離,高度上昇,高度下降,平均ペース,平均移動ペース,最高ペース,平均ピッチ,最高ピッチ,平均歩幅,平均心拍,最大心拍,平均気温,カロリー
1,00:00:12.945,00:00:12.945,0.09,0,0,0:02:16  ,0:02:23  ,0:02:20  ,176.859375,202.0,168.35000000000002,134.0,151.0,32,3
Summary,00:00:12.945,00:00:12.945,0.09,0,0,0:02:23  ,0:02:23  ,0:02:20  ,176.859375,202.0,168.35000000000002,134.0,151.0,32,3
